Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
,South Metropolitan TAFE,Murdoch,Advanced Cosmetic Tattooing Techniques,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-cosmetic-tattooing-techniques,English,A,Become an advanced cosmetic tattooist with this short course.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Advanced Eye Makeup Techniques,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-eye-makeup-techniques,English,A,This short course gives you additional specialized eye makeup techniques following on from the Makeup Artistry skills set at SM TAFE. It enables you to work as a freelance makeup artist or in a hair and beauty salon performing makeup. Students are required to have completed a makeup course to have basic makeup knowledge before enrolling into this course.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,SHB30516 Certificate III in Barbering,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-barbering,English,A,"Do you want to become a barber? This qualification is delivered on campus one day a week, so it allows you to study while working at a hairdressing salon as an apprentice. ","Hairdresser, Barber",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Mandurah,SHB30115 Certificate III in Beauty Services,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-beauty-services,English,A,Gain the skills and knowledge to work across a broad range of positions in the vibrant and exciting beauty industry. ,"Beauty Salon Assistant, Beauty therapist",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Mandurah,SHB40115 Certificate IV in Beauty Therapy,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-beauty-therapy,English,A,When you complete the Certificate IV in Beauty Therapy you will be looking at a career as a beauty therapist.,"Beauty therapist, Beauty Salon Assistant",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
DIP,South Metropolitan TAFE,Mandurah,SHB50115 Diploma of Beauty Therapy,"Health, Beauty and Fitness",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-beauty-therapy,English,A,"The beauty industry is rapidly evolving to accommodate latest technologies - and a large part of this is laser skin and hair removal.  This area of work requires therapists to have specialised dermal qualifications.  South Metropolitan TAFE is proud to be the first TAFE in Western Australia to offer this certification, the Dermal Science of Beauty Diploma.  This diploma opens graduates to a range of employment opportunities, as well as advanced dermal science qualifications.",Beauty practitioner | Beauty therapist | Beauty consultant | Dermal therapist | Laser safety officer,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
,South Metropolitan TAFE,Mandurah,Brow Lamination,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/brow-lamination,English,A,Brow lamination is an on trend technique for redefining eyebrows through straightening and lifting  by a specialised chemical process. This treatment is fantastic for those clients who have unruly/wiry hair or clients who need the appearance of more volume to their brow.  ,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Brow Stylist,"Health, Beauty and Fitness",,,AUD,Year,6,Weeks,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/brow-stylist,English,A,"This short course will train students in brow styling, this includes shaping, basic waxing, tinting, lash lifting and henna. This course has been designed to meet the beauty industry demand for brow stylists to work in the industry.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Cosmetic Tattooing Skill Set,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/cosmetic-tattooing-skill-set,English,A,You will learn to: ,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Dermaplaning,"Health, Beauty and Fitness",,,AUD,Year,1,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/dermaplaning,English,A,Advance your employability skills and build your treatment menu with our dermaplaning workshops.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Eyelash Extensions,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/eyelash-extensions,English,A,"This short course will train students in how to apply, refill and remove eyelash extensions for added length and thickness of natural lashes. This course has been designed to meet the beauty industry demand for lash extensions to work in the industry.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,SIS30315 Certificate III in Fitness,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-fitness,English,A,"In one semester you can gain a Certificate III in Fitness, and work in the fitness industry straight away. The Certificate III teaches you the skills and knowledge required to be a gym instructor and group exercise instructor.","Fitness instructor, Physical Fitness Trainer, Aerobics Instructor",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,SIS40215 Certificate IV in Fitness,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-fitness,English,A,The Certificate IV in Fitness gives you the skills and knowledge you need to be a qualified personal trainer.,"Fitness instructor | Gym instructor | Physical Fitness Trainer | Aerobics Instructor | Gym Instructor, Fitness Centre Manager",Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,SHB30416 Certificate III in Hairdressing,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-hairdressing,English,A,When you complete the Certificate III in Hairdressing you will be a cut above the rest as a hairdresser.,Hairdresser,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Mandurah,HLT33115 Certificate III in Health Services Assistance,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-health-services-assistance,English,A,"This course will prepare you to become a health care worker. This is an active, physical career which provides assistance to healthcare staff and clients.","Nursing Support Worker, Orderly, Person Care Assistant, Therapy Aide",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,HLT33115 Certificate III in Health Services Assistance (Assisting in Nursing Work in Acute Care),"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-health-services-assistance-assisting-nursing-work-acute-care,English,A, ,"Nursing Support Worker, Orderly, Person Care Assistant, Therapy Aide",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,Murdoch,Laser Safety Officer,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/laser-safety-officer-skill-set,English,A,"The Laser Safety Officer Certificate is a prerequisite for laser licensing in Western Australia, Queensland and Tasmania and is required to gain laser licensing exemptions for use of laser in treating patients.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Makeup Artistry Skill Set,"Health, Beauty and Fitness",,,AUD,Year,10,Weeks,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/makeup-artistry-skill-set,English,A,This course enables you to work as a freelance makeup artist or in a hair or beauty salon performing makeup.,Make up artist,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Murdoch,Men's Cutting and Grooming,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/mens-cutting-and-grooming,English,A,In just 10 weeks (3 hours per week) you will learn to:,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Mandurah,Nail Technology Skill Set,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/nail-technology-skill-set,English,A,"Learn the skills and knowledge to apply, maintain and remove acrylic and gel nails, apply advanced nail art and the use of the electric drill. You will learn how to consult with clients, select suitable products and techniques and apply nail enhancements that include overlays, refills, tips and French.  ",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,South Metropolitan TAFE,Murdoch,HLT54115 Diploma of Nursing,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-nursing,English,A,"As an enrolled nurse you can make a difference in a range of health care settings including hospitals, health clinics, community organisations or residential care. ",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTI,South Metropolitan TAFE,Bentley,52831WA Certificate IV in Preparation for Health and Nursing Studies,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-preparation-health-and-nursing-studies,English,A,When you complete the Certificate IV in Preparation for Health and Nursing Studies you'll be a step closer to a career as an enrolled nurse.,,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Murdoch,HLT52015 Diploma of Remedial Massage,"Health, Beauty and Fitness",,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-remedial-massage,English,A,Remedial massage therapists are in demand thanks to an increased trend for multi-disciplinary health care.,Massage therapist,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTII,South Metropolitan TAFE,Mandurah,SHB20216 Certificate II in Salon Assistant,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-salon-assistant,English,A,"When you complete the Certificate II In Salon Assistant you'll have skills to impress potential employers as a salon assistant, on your way to becoming a hairdresser.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,Mandurah,Skin Needling Workshop (Collagen Induction Therapy),"Health, Beauty and Fitness",,,AUD,Year,1,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/skin-needling-workshop-collagen-induction-therapy,English,A,Advance your employability skills and build your treatment menu with our upcoming Skin Needling Workshops. Skin needling is a growing treatment within salons and dermal clinics due to its visible results.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,SIS40419 Certificate IV in Sport Development,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-sport-development,English,A,"When you complete the Certificate IV in Sport Development you will have the practical skills and knowledge to coordinate, coach and officiate in a wide range of sports. ","Sport Manager, Sport Official",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,HLT37015 Certificate III in Sterilisation Services,"Health, Beauty and Fitness",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-sterilisation-services,English,A,"When you complete the Certificate III in Sterilisation Services you will be ready for a career in a sterilisation service or department as an assistant, technician, or instrument technician.",Assistant technician | Technician | Instrument Technician,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,HLT47015 Certificate IV in Sterilisation Services,"Health, Beauty and Fitness",,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-sterilisation-services,English,A,When you complete the Certificate IV in Sterilisation Services you will be better equipped in the management of a sterilisation department.,Senior technician,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
,South Metropolitan TAFE,Mandurah,Volume Eyelash Extensions,"Health, Beauty and Fitness",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/volume-eyelash-extensions,English,A,"This short course will train students in how to apply, Hybrid and 3D Volume  eyelash extensions for added length and thickness of natural lashes. This course has been designed to meet the beauty industry demand for lash extensions to work in the industry.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,,FBP30517 Certificate III in Baking,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-baking,English,A,"When you complete the Certificate III in Baking you will be able to work as a baker or pastry chef in a hotel, bakery, restaurant, or pastry shop.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTII,South Metropolitan TAFE,Bentley,FBP20217 Certificate II in Baking (Baking Pre-Apprenticeship),"Hospitality, Tourism and Events",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-baking-baking-pre-apprenticeship,English,A,When you complete the Certificate II in Baking (Baking Pre-Apprenticeship) you will be ready for an apprenticeship in the baking industry.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Bentley,FBP30417 Certificate III in Bread Baking,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-bread-baking,English,A,When you complete the Certificate III in Bread Baking you will be able to start work as a baker.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Bentley,FBP30317 Certificate III in Cake and Pastry,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-cake-and-pastry,English,A,"When you complete the Certificate III in Cake and Pastry you will be  able to work as a baker, pastry cook or chef.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Bentley,SIT30816 Certificate III in Commercial Cookery,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-commercial-cookery,English,A,When you complete the Certificate III in Commercial Cookery you will be able to work as a cook or chef in a range of kitchens.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTI,South Metropolitan TAFE,Bentley,SIT40516 Certificate IV in Commercial Cookery,"Hospitality, Tourism and Events",,,AUD,Year,3,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-commercial-cookery,English,A,When you complete the Certificate IV in Commercial Cookery you will be able to work as a  supervisor/team leader cook or chef in a range of kitchens.,,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
,South Metropolitan TAFE,Bentley,Commercial Kitchen Skill Set,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/commercial-kitchen-skill-set,English,A,Learn the skills to prepare for a career in a commercial kitchen.,Cook,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Bentley,Commercial Kitchen Skill Set (Fee Free),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/commercial-kitchen-skill-set-fee-free,English,A,Learn the skills to prepare for a career in a commercial kitchen.,Cook,Australia,Yes,Yes,,Yes,Yes,,Normal,No
DIP,South Metropolitan TAFE,Bentley,SIT50316 Diploma of Event Management,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-event-management,English,A,"When you complete the Diploma of Event Management you will be able to work as an events/conference organiser or functions coordinator in the community, cultural, hospitality, sporting, and tourism sectors.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
CERTIII,South Metropolitan TAFE,Fremantle,SIT30516 Certificate III in Events,"Hospitality, Tourism and Events",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-events,English,A,"The Certificate III in Events, reflects the role of individuals who use a range of well-developed events administration or operational skills and knowledge to complete event-related work activities. Using discretion and judgement, they work with some independence under the guidance of more senior event personnel, using plans, policies and procedures to guide work activities.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Bentley,SIT30616 Certificate III in Hospitality,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-hospitality,English,A,"When you complete the Certificate III in Hospitality you will be able to work anywhere as a bar attendant, barista, waiter, housekeeper, or gaming attendant.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTI,South Metropolitan TAFE,Bentley,SIT40416 Certificate IV in Hospitality,"Hospitality, Tourism and Events",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-hospitality,English,A,"When you complete the Certificate IV in Hospitality you'll be able to work as a hospitality supervisor or team leader. Job roles include bar supervisor, food and beverage manager, duty manager and concierge.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Bentley,SIT50416 Diploma of Hospitality Management,"Hospitality, Tourism and Events",,,AUD,Year,3,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-hospitality-management,English,A,"When you complete the Diploma of Hospitality Management you will be able to work as a functions manager, restaurant manager,or front office manager.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
ADIP,South Metropolitan TAFE,Bentley,SIT60316 Advanced Diploma of Hospitality Management,"Hospitality, Tourism and Events",,,AUD,Year,4,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-diploma-hospitality-management,English,A,"When you complete the Advanced Diploma of Hospitality Management you will be able to work anywhere as an operations manager, food and beverage manager, or front office manager.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
,South Metropolitan TAFE,Bentley,Hospitality Service Skill Set,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/hospitality-service-skill-set,English,A,"Gain the skills to prepare for an exciting, varied career in hospitality.  ","Waiter, Hospitality worker",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Bentley,Hospitality Service Skill Set (Fee Free),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/hospitality-service-skill-set-fee-free,English,A,"Gain the skills to prepare for an exciting, varied career in hospitality.  ","Waiter, Hospitality worker",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Rockingham,Infection control Skill Set (Food Handling),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/infection-control-skill-set-food-handling,English,A,"In these unprecedented times, new regulations need workers to manage infection control while providing food to the general public.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,South Metropolitan TAFE,Mandurah,SIT20416 Certificate II in Kitchen Operations,"Hospitality, Tourism and Events",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-kitchen-operations,English,A,"In this qualification you'll learn basic food preparation and cookery skills, which you'll be able to perform under direct supervision.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTII,South Metropolitan TAFE,Bentley,AMP20117 Certificate II in Meat Processing (Food Services),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-meat-processing-food-services,English,A,This course in meat processing is delivered as a traineeship and requires you to be employed as a trainee in the meat industry for entry.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTIII,South Metropolitan TAFE,Bentley,AMP30815 Certificate III in Meat Processing (Retail Butcher),"Hospitality, Tourism and Events",,,AUD,Year,6,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-meat-processing-retail-butcher,English,A,"When you complete the Certificate III in Meat Processing (Retail Butcher) you'll be able to work as a butcher or meat retailer in a butcher shop, retail outlet or supermarket.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Bentley,SIT31016 Certificate III in Patisserie,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-patisserie,English,A,"When you complete the Certificate III in Patisserie you will have the skills to work as a patissier or pastry chef in a patisserie, restaurant or hotel.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Bentley,SIT40716 Certificate IV in Patisserie,"Hospitality, Tourism and Events",,,AUD,Year,3,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-patisserie,English,A,"When you complete the Certificate IV in Patisserie you will have the skills to work as a patissier or pastry chef in a patisserie, restaurant, or hotel.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTIII,South Metropolitan TAFE,Fremantle,SIT30116 Certificate III in Tourism,"Hospitality, Tourism and Events",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-tourism,English,A,"This qualification will provide you with well-developed tourism service, sales or operational skills. You'll be taught about using discretion, judgement and having a sound knowledge of industry operations. On completion you'll be able to work under limited supervision and may provide operational advice and support to team members.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Fremantle,SIT40116 Certificate IV in Travel and Tourism,"Hospitality, Tourism and Events",,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-travel-and-tourism,English,A,"This qualification will provide you with well-developed tourism service, sales or operational skills.  On completion you will be able to work under limited supervision with supervisory responsibilities to plan, monitor and evaluate the work of team members.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Fremantle,SIT50116 Diploma of Travel and Tourism Management,"Hospitality, Tourism and Events",,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-travel-and-tourism-management,English,A,"This qualification provides a pathway to work in any sector of the tourism and travel industry as a departmental or small business manager. This qualification allows for multiskilling and for specialisation in either operations management or marketing and product development.  After completing this course, you'll have sound knowledge of industry operations and a broad range of managerial skills to coordinate tourism and travel operations or marketing and product development activities. You'll be able to operate independently, having responsibility for others and the ability to make business decisions.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
,South Metropolitan TAFE,Bentley,Work in Hospitality Skill Set,"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/work-hospitality-skill-set,English,A,Get a taste for working in hospitality and get your Responsible Service of Alcohol (RSA) permit.  ,"Bar person, Cafe worker",Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Bentley,Work in Hospitality Skill Set (Fee Free),"Hospitality, Tourism and Events",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/work-hospitality-skill-set-fee-free,English,A,Get a taste for working in hospitality and get your Responsible Service of Alcohol (RSA) permit.  ,"Bar person, Cafe worker",Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Murdoch,ICT41015 Certificate IV in Computer Systems Technology,"Information Technology, Library and Digital",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-computer-systems-technology,English,A,Gain career enhancing knowledge and develop strong employment prospects! The Certificate IV in Computer Systems Technology gives you valuable experience in current industry standards and shapes you into an attractive applicant for in-demand ICT support roles.,"ICT Technician | IT Support, Network Administrator",Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
